LANGUAGE	CONCEPT	VALUE
Jaku	twenty five	lǔm bə̀nì ɓabu tùwun
Jaku	twenty four	lǔm bə̀nì ɓabi yin
Jaku	twenty one	lǔm bə̀nì ɓabu mòɣɔ
Jaku	twenty	lǔm bə̀nì ɓar
Jaku	nineteen	lǔm kwani fuxu
Jaku	eighteen	lǔm kwani nàn
Jaku	thirteen	lǔm kwani tat
Jaku	twelve	lǔm kwani ɓar
Jaku	eleven	lǔm kwani mòɣɔ
Jaku	ten	lǔm
Jaku	nine	fuɣu
Jaku	eight	nə̌n
Jaku	seven	səbi̵r
Jaku	six	tɩɓa
Jaku	five	tuwun
Jaku	four	yin
Jaku	three	tat
Jaku	two	ɓar̂
Jaku	one	mòɣɔʔ
Matakam	wash	pεnεʔὲ
Matakam	(rope) broke	ntoxwa
Matakam	break in pieces	cildεʔε
Matakam	moisten	pεnεʔε
Matakam	blow	fətiʔε
Matakam	sweep	diƚὲʔε
Matakam	pour	ɗižεʔ
Matakam	untie	pr̃εʔὲ
Matakam	tie	minεʔὲ
Matakam	surpass	funəʔà
Matakam	sew	dihεʔà
Matakam	dry up	ɗujε
Matakam	show	ngεrdaʔ
Matakam	fill	ndəhaʔà
Matakam	begin	hinεʔὲ
Matakam	finish	ndivεʔ
Matakam	increase	panəvà
Matakam	throw	akεlεʔa
Matakam	follow	tεdiʔε
Matakam	die	amtsayi
Matakam	wait for	nlatsəʔà
Matakam	give birth	yaʔa
Matakam	stand up	ðatsaʔ
Matakam	sit	cynzaʔa
Matakam	call	bahkaʔ
Matakam	sell	šumiʔὲ
Matakam	buy	ŋxεvaʔ
Matakam	shoot	kεlεʔà
Matakam	bite	jεʔà
Matakam	give	vəkà
Matakam	seize	ciʔὲ
Matakam	hold	hombεtiʔὲ
Matakam	squeeze	decεʔὲ
Matakam	pierce	tijεʔὲ
Matakam	divide	wəditpà
Matakam	learn	ƚəpiya
Matakam	dig	cεkəxir̃kədə
Matakam	forget	nzànàgεʔὲ
Matakam	remember	agilawo
Matakam	know	sunaʔ
Matakam	fall	kεlahàyi
Matakam	help	ŋgàmbìyapà
Matakam	steal	kεŋxεʔε
Matakam	hide	kaŋkava
Matakam	arrange	kaŋkana
Matakam	undress	šudεʔa
Matakam	dress	viʔava
Matakam	build	agigəʔà
Matakam	tear	kurεcεʔa
Matakam	cut	ðiʔa
Matakam	chop	diƚεʔa
Matakam	twist	aŋgwεdεʔa
Matakam	answer	mədanà
Matakam	ask	jìhεdεʔὲ
Matakam	speak	gèɗὲ
Matakam	fry	tiyəʔa yiʔam
Matakam	roast	pinεʔε
Matakam	cook	tiyəʔà
Matakam	burn	pinεʔὲ
Matakam	accompany	gadiyaʔà
Matakam	gather	ɓicεʔε
Matakam	bury	r̃iyaʔa avεvε
Matakam	close	plεʔε
Matakam	open	wuniʔὲ
Matakam	be tired	ntəbəlaʔa
Matakam	lie down	ntulεak
Matakam	put down	vivəahaɗ
Matakam	lift	njɩviʔε
Matakam	push	diɗεʔὲ
Matakam	pull	mɩtiʔε
Matakam	kill	kεlεʔὲ
Matakam	rub	šiyahεʔà
Matakam	hit	tsiyəʔà
Matakam	taste	nekεdεʔa
Matakam	touch	ləmənà
Matakam	smell	žəkε
Matakam	hear	atsə̀nəʔà
Matakam	see	ar̃kəʔà
Matakam	mount	nzə̀vayì
Matakam	run	hi
Matakam	go out	dìyodà
Matakam	go in	diyəpa
Matakam	return	škiʔε
Matakam	come	škiʔε
Matakam	go	ɗiʔε
Matakam	do	giskwi ŋ̀gede
Matakam	swallow	ndiəkεʔε
Matakam	drink	siyəʔa
Matakam	eat	ndiyəʔà
Matakam	there is not	àzəɓày
Matakam	there is	àjε
Matakam	west	makàʔ tsagay
Matakam	east	ðəðaʔ tsagay
Matakam	south	ŋ̀kwàdakaʔà gidεʔε
Matakam	north	mwàdzaʔa dukwaƚ
Matakam	left	r̃igulaʔ
Matakam	right	r̃imənɗay
Matakam	between	kwatə̀ndəvəʔà
Matakam	under	ntwədəʔa
Matakam	atop	nagideʔa
Matakam	outside	ntədəbəʔa
Matakam	inside	ntə̀ndə̀və̀ʔa
Matakam	that	naŋgata
Matakam	this	nasata
Matakam	there	ahaŋgàta
Matakam	here	ńtà
Matakam	how many?	ŋgàma
Matakam	how?	kε
Matakam	who?	ndawà
Matakam	what?	skwìyamὲ
Matakam	when?	àŋgamè
Matakam	where?	naxaŋgwa
Matakam	tomorrow	aŋgwaƚεm
Matakam	yesterday	adatsa
Matakam	today	apatsənə
Matakam	deaf man	ndaɓaðam
Matakam	blind man	mandalay mandali
Matakam	strength	wuɗày wùdìʔèjε
Matakam	coldness	ńtax
Matakam	hotness	və̀zə̀za
Matakam	far	dr̃a
Matakam	near	ndùlndùl
Matakam	inexpensiveness	dzkumɓo bày
Matakam	expensiveness	kumɓa
Matakam	thin	njer̃εʔε
Matakam	fatness	ndəðaʔa
Matakam	cleanness	m̀pàtsaʔà
Matakam	dirt	koskosay
Matakam	wideness	njer̃εʔε
Matakam	old	mòvaʔà
Matakam	new	mɓwáʔà
Matakam	evil	šuwε
Matakam	good	amɓàʔ
Matakam	short	dofkàta
Matakam	long	njíkéʔὲ
Matakam	sweetness	ambuɓayì
Matakam	correct	ŋgwombà
Matakam	softness	ŋgwoɓat ŋgwo ɓataʔa
Matakam	hardness	ŋ̀gwòraʔa
Matakam	all	tεlε
Matakam	many	kwomɓàʔ
Matakam	small	kwotř
Matakam	large	nàvàta
Matakam	heaviness	wudày
Matakam	heaviness	wudiʔeže
Matakam	darkness	rùva
Matakam	light	ʔə̃helɩsam
Matakam	blue	nzəzəbə̀k
Matakam	yellow	ŋkwəkurikra
Matakam	green	nzəzəbə̀k
Matakam	red	ǹtəvà
Matakam	black	màdzaʔà
Matakam	white	ŋkwəɗə káʔà
Matakam	woman's bodycloth	màƚàka ŋ́gwàz
Matakam	man's robe	màƚàka ŋguràa
Matakam	money	sulay
Matakam	market	korɔ̀k
Matakam	boat	kombewàl
Matakam	hole	vεvὲɗ
Matakam	time	lεr̃
Matakam	place	səm
Matakam	lie	àvàv kɔɓày
Matakam	truth	àvàvàʔ
Matakam	shadow	mèjeeɓ
Matakam	thirst	yamaɗzəyεʔ
Matakam	hunger	mi
Matakam	fatigue	iŋ̀zə́ʔà
Matakam	fever	vògwàva
Matakam	cough	waƚa
Matakam	sickness	matakwan
Matakam	death	ḿtsàyʔ
Matakam	life	ɩnsɩ̀fɩ̀
Matakam	dream	iǹšwὲn
Matakam	sleep	mɩnɩ hày nínέn
Matakam	war	tàgi vwàr̃
Matakam	work	mə̀ðεn
Matakam	language	ŋ̀gὲdε
Matakam	load	gwaʔ
Matakam	thing	skway skwi
Matakam	small water pot	šiɗef kεsə
Matakam	large water pot	ɗaƚak
Matakam	small pot	šiɗef kεsə
Matakam	cooking pot	šiɗὲf
Matakam	calabash	kokwày
Matakam	rope	təɓaʔ
Matakam	knife	gwɔ̀š
Matakam	quiver	gwòɗàmaʔ
Matakam	arrow	sulɔ̀ŋ
Matakam	bow	lεkeɗ
Matakam	mat (tabarma)	hoɓa
Matakam	sword	kàtsakàr
Matakam	spear	tsɔkwàl
Matakam	stick	gadà
Matakam	melon	vi vay
Matakam	sweet potato	fulèbàna
Matakam	yam	bolɔm
Matakam	cassava	mbayak gàlìsa
Matakam	oil	mbar̃
Matakam	groundnuts	vandaʔ
Matakam	millet	gagar
Matakam	guinea corn	dawn
Matakam	beans	ɗiya
Matakam	pepper	màsàrà
Matakam	salt	bəma
Matakam	milk	wa
Matakam	flour	gwùfa
Matakam	fish	klef
Matakam	meat	ƚuwe
Matakam	gruel	mεreweɗ
Matakam	sauce	lak
Matakam	mush	muvar
Matakam	food	skwinday
Matakam	tail	xutor̃
Matakam	horn	dr̃om
Matakam	egg	ƚaƚay
Matakam	wing	kr̃əpaƚ
Matakam	bird	məŋgayak
Matakam	cat	patu
Matakam	dog	kidə
Matakam	rooster	ŋglak wɔtsax
Matakam	hen	wɔtsax
Matakam	donkey	kidεx
Matakam	horse	pliš
Matakam	ram	ɗr̃ɔk
Matakam	sheep	tambax
Matakam	he-goat	məzəwal
Matakam	goat	bɔxu
Matakam	bull	mari
Matakam	cow	ðe
Matakam	anthill	pɔmbɔk
Matakam	termite	nxortsotsəm
Matakam	louse	ŋkuɗukuɗay
Matakam	spider	mbeƚkuɗèc
Matakam	mosquito	nzənzag
Matakam	fly	dzway
Matakam	chameleon	kùjὲne nêwk
Matakam	scorpion	vàrə̀dza
Matakam	bat	gὲjəgὲj
Matakam	frog	kwəɗə̀f zor̃di
Matakam	turtle	kwə̀lə̀kwàɗ
Matakam	python	tr̃əjyawk
Matakam	snake	šišεwk
Matakam	lizard	kòzɔk
Matakam	wild cat	mòbaʔ
Matakam	rat	kwɔm
Matakam	guinea fowl	zopan
Matakam	rabbit	wandàv
Matakam	duiker	menεt
Matakam	gazelle	mar̃ejelε
Matakam	baboon	lakwɔr
Matakam	monkey	glakay
Matakam	leopard	jəngwaya kwokwoya
Matakam	elephant	bikinε
Matakam	hyena	va laval
Matakam	lion	màrèjìlε
Matakam	wild animal	skwìdak
Matakam	sickle	godza
Matakam	axe	dzandar
Matakam	hoe	dəvar
Matakam	farm	gìɗàw
Matakam	road	civὲɗ
Matakam	doorway	ntamàgay
Matakam	doorway	gi
Matakam	hut	gay gi
Matakam	compound	ŋgway
Matakam	town	kwokwar̃
Matakam	the bush	dak
Matakam	forest	xešekèɗ
Matakam	mud	wujè
Matakam	dust	marwac
Matakam	sand	wiyak
Matakam	ground	xir̃kεdà
Matakam	stone	kwaʔ
Matakam	mountain	dza
Matakam	grass	kuzà
Matakam	tamarind	mbr̂om
Matakam	seed	tsr̃əʔa
Matakam	bark	làkàlàv
Matakam	leaf	vax
Matakam	wood	səgwεʔ
Matakam	tree	wuf
Matakam	ashes	maruc vògwà
Matakam	charcoal	vaŋg
Matakam	fire	vògwaʔ
Matakam	dry season	ŋgwar
Matakam	rainy season	viya
Matakam	year	ʔonvay
Matakam	evening	dakwat
Matakam	morning	pr̃εk
Matakam	night	vaɗ
Matakam	star	bantay
Matakam	moon	kíyà
Matakam	sun	pats
Matakam	sky	gɩ̀ɗὲfεk
Matakam	lightning	vənzar
Matakam	thunder	atsì
Matakam	storm	dəmborlôr
Matakam	wind	kwòlar̃
Matakam	fog	xsa
Matakam	smoke	vadzɔk
Matakam	dew	minmin
Matakam	lake	wàyum biyà
Matakam	river	wàyum
Matakam	cloud	vanay
Matakam	water	ʔiyàm yam
Matakam	smithing	mə̀ldí ŋgwóldàɗ
Matakam	blacksmith	ŋ̀gwàƚà
Matakam	drumming	tátsí gàŋgà
Matakam	friend	màndàlga màƚìga
Matakam	guest	màndàlga màƚìga
Matakam	medicine	madzàf
Matakam	native doctor	ŋ̀gwàƚà
Matakam	God	žkle
Matakam	slave	bεlε
Matakam	king	bi
Matakam	old woman	madaŋgwaʔ
Matakam	old man	bobogay
Matakam	baby	kr̃a
Matakam	girl	ɗəmə
Matakam	boy	kur̃əŋgorà
Matakam	woman	ŋgwaz
Matakam	man	ŋ́goraʔà
Matakam	person	ndowa
Matakam	name	ńƚə̀mbaɗ
Matakam	voice	ŋ́gὲde ma
Matakam	saliva	ƚeƚeɓ
Matakam	sweat	vázə́zá
Matakam	faeces	zay zi
Matakam	urine	kur̃ay
Matakam	vein	mar̃
Matakam	vein	và
Matakam	bone	vatàx
Matakam	blood	pombáàc
Matakam	lungs	bɔf
Matakam	ribs	langər̃ ndàv
Matakam	kidney	kwaɗu ɓa
Matakam	liver	mə̀naɗ
Matakam	heart	ńtkwàl
Matakam	intestines	vwayaats vayts ńtwàt
Matakam	navel	moràv
Matakam	stomach	xwat gizày
Matakam	testicles	kuɗéèc
Matakam	vagina	kudàr̃ gwaz
Matakam	penis	ŋgwən
Matakam	anus	vèvi vuzày
Matakam	buttocks	tapi vuzày
Matakam	flesh	ƚuɗe và
Matakam	skin	xuteɗ
Matakam	body	vua
Matakam	knee	dìsák
Matakam	thigh	ɗos
Matakam	leg	sak
Matakam	finger	gwùlə̀ r̃i
Matakam	arm	r̃i r̃ay
Matakam	shoulder	kuləbədzà
Matakam	woman's breast	uwa
Matakam	chest	ńdâv
Matakam	neck	ɗayyaʔ
Matakam	tooth	ƚεnnε
Matakam	tongue	nεnnε
Matakam	lip	tàpidəfumà
Matakam	mouth	maʔ
Matakam	beard	gnats bòzòŋgway
Matakam	chin	bòzòŋgway bòzòzòm
Matakam	cheeks	bòƚòƚəm
Matakam	eye	di
Matakam	ear	ƚəmbàɗ
Matakam	nose	xətsàn
Matakam	face	muɗàyɗ
Matakam	brains	màŋgər̃âƚ
Matakam	hair	gwàts
Matakam	head	gεɗ
Matakam	grandparent	bə̀bò ɓaɗ
Matakam	sister	ɗεm mə̀m
Matakam	brother	kər̃a mə̀m ŋ́gà
Matakam	daughter	ɗεm
Matakam	son	kər̃aŋ́gər̃à
Matakam	mother	mɔ̀m
Matakam	mother	ŋ́gà
Matakam	father	bə̀bu
Matakam	father	ŋ́gà
Matakam	one hundred	tèmεrè
Matakam	ninety	kùlὲkùlὲ cuɗ
Matakam	eighty	kùlὲkùlὲ tsə̀məkàɗ
Matakam	seventy	kùlὲkùlὲ tsaraɗ
Matakam	sixty	kùlὲkùlὲ nòkwâ
Matakam	fifty	kùlὲkùlὲ ðam
Matakam	forty	kùlὲkùlὲ fàɗ
Matakam	thirty	kùlὲkùlὲ màkáàr
Matakam	twenty five	kùlὲkùlὲcaw à gìɗὲ ðàm
Matakam	twenty four	kùlὲkùlὲcaw à gɩ̀dὲ fàɗ
Matakam	twenty one	kùlὲkùlὲcaw à gìdὲstaɗ
Matakam	twenty	kuləkul câw
Matakam	nineteen	kùƚà gɩ̀ɗὲ cuɗ
Matakam	eighteen	kùƚà gɩ̀ɗὲ tsə̀mə̀tàɗ
Matakam	thirteen	kùƚà gɩ̀ɗὲ mákáàr
Matakam	twelve	kùƚàà gɩ̀ɗὲ càw
Matakam	eleven	kùƚàà gɩ̀ɗὲ stad
Matakam	ten	kwuƚa
Matakam	nine	cuɗ
Matakam	eight	tsə̀məkàɗ
Matakam	seven	tsaraɗ
Matakam	six	mòkwâ
Matakam	five	ðam
Matakam	four	faɗ
Matakam	three	màkâar
Matakam	two	càw
Matakam	one	stàɗ
Mandara	wash	bàràbàrè
Mandara	(rope) broke	ʔìcə̀vìcè
Mandara	(stick) snapped	kì̵ðəpkì̵ðe
Mandara	break in pieces	kyὲnakya
Mandara	plait	ʔandur̃a ndurandura
Mandara	weave	ndurandura
Mandara	obtain	šɛnša
Mandara	moisten	r̃manar̃ma
Mandara	blow	mburəntumbura
Mandara	sweep	xyɛɗəpxyɛde
Mandara	pour	pwɔmpwè
Mandara	untie	lə̀valə̀và
Mandara	tie	ŋuɗanaŋuɗa
Mandara	surpass	jojè
Mandara	sew	dzubadzuba
Mandara	dry up	wuləswule
Mandara	show	marannamara
Mandara	fill	syɛnvuxye ðə̀nuðè
Mandara	begin	fantoofe
Mandara	finish	ðoðè
Mandara	increase	far̃i̵fe
Mandara	forge	ʔàptsὲntuptsà
Mandara	throw	bìɣyὲnvubìɣyè
Mandara	follow	ɗə̀bàɗəbà
Mandara	die	mtsəmtsa
Mandara	wait for	ʔapəkəŋànè
Mandara	give birth	yàyà
Mandara	stand up	tsətsè
Mandara	sit	njânjà
Mandara	call	ɗəntuɗə
Mandara	sell	vùlòvùlè
Mandara	buy	škwəpškwe
Mandara	shoot	wawà
Mandara	bite	wawà
Mandara	give	və̀ntuva
Mandara	seize	sùvə̀ksà
Mandara	drive away	ʔabə̀kà
Mandara	hold	ŋànaŋà
Mandara	squeeze	bìcə̀ntubicà
Mandara	pierce	jə̀nvùje
Mandara	divide	tugəptùgè tugansuɗùgè
Mandara	learn	dɩyədɩ̀yè
Mandara	dig	wurantuwra
Mandara	forget	vɩyɛnavɩya
Mandara	remember	dzəma
Mandara	know	dɩ̀yàdɩya
Mandara	fall	mbuɗambu
Mandara	help	mwulanomw
Mandara	steal	ʔiləwʔile
Mandara	hide	šiɓənvušib
Mandara	arrange	funtofe
Mandara	undress	tsi̵kwətsi̵kwe
Mandara	dress	tsi̵kwumtsi̵kwe
Mandara	build	ŋwəƚəntuŋwəƚa
Mandara	tear	tənvɩte
Mandara	cut	ʔicanvice
Mandara	chop	ʔiceca
Mandara	twist	gurɗə̀ntùgurɗa
Mandara	refuse	ɠyɛnaɠna
Mandara	answer	ŋwətuŋwe
Mandara	ask	ndə̀vàndəvà
Mandara	speak	bənbà ndəndà
Mandara	boil	mburatumbura
Mandara	fry	sulantusulè
Mandara	roast	pšapša
Mandara	cook	gyagyà
Mandara	burn	wawà
Mandara	accompany	pùwànsupùwè
Mandara	gather	jànmijè
Mandara	bury	xuɗaxuɗa
Mandara	close	xùɗə̀ntuxuɗà
Mandara	open	wurantura
Mandara	be tired	kùɗəpkùɗè
Mandara	rest	pùwànsupùwè
Mandara	lie down	lə̀valə̀và
Mandara	put down	fafà
Mandara	lift	ksə̀ntùksà
Mandara	push	burəxəntuburxa
Mandara	pull	tuɗɛnatuɗa
Mandara	kill	kyὲnàkyà
Mandara	rub	vur̃ɗunavur̃ɗa
Mandara	hit	jajà
Mandara	taste	təpanatəpa
Mandara	touch	təpanatəpa
Mandara	smell	cinəncina
Mandara	hear	cinəncina
Mandara	see	ʔanənnà
Mandara	mount	dəddè
Mandara	run	žɛgə̀dazɛga
Mandara	go out	səsse
Mandara	go in	dəmdè
Mandara	return	ʔəptsəptsa
Mandara	come	səmsa
Mandara	go	ðaðàla
Mandara	do	mə̀gùnamə̀gà
Mandara	swallow	ndondè
Mandara	drink	šô še
Mandara	eat	zô ze
Mandara	there is not	ɓakà
Mandara	there is	ʔaŋkwà
Mandara	west	pùte
Mandara	east	gì̵ɗi
Mandara	south	ʔànum
Mandara	north	yɛla
Mandara	left	nə̀ðə̀ɓà
Mandara	right	naɗə̀fà
Mandara	between	ʔamdəgə̀vè
Mandara	under	ʔamàxa
Mandara	atop	ʔatirè
Mandara	outside	ʔàgəšè
Mandara	inside	xwuɗè
Mandara	that	ʔur̂wà
Mandara	this	wunà
Mandara	there	tətùwà
Mandara	here	təti̵nà
Mandara	how many?	ŋwuŋyàrà
Mandara	how?	ʔuktàrà
Mandara	who?	ware
Mandara	what?	ʔəzàrà
Mandara	when?	vətàrà
Mandara	where?	tətàrà
Mandara	tomorrow	mukurəllà
Mandara	yesterday	ʔawə̀yà
Mandara	today	və̀tì̵na
Mandara	deaf man	məkwəya
Mandara	blind man	ŋwulfe
Mandara	strength	nzi̵ɗà
Mandara	coldness	ʔukxɩyè
Mandara	hotness	ŋuɗufire
Mandara	far	ɠiɠiye
Mandara	near	xuržè
Mandara	inexpensiveness	butù
Mandara	expensiveness	ðə̀ðəɗà
Mandara	thin	šə̀r̃è
Mandara	fatness	ŋgwərɗà
Mandara	cleanness	ʔabbàrà
Mandara	dirt	lɩ̀ÿà
Mandara	wideness	ƚuɗè parakke
Mandara	old	ḿgyùgwè
Mandara	new	də̀wàlè
Mandara	evil	lakè
Mandara	good	šɛgì̵rà
Mandara	short	pəxyè
Mandara	long	ƚəɗè
Mandara	sourness	ɗəŋɗəŋyè
Mandara	bitterness	ɗɛɗɛxὲ
Mandara	sweetness	mtake
Mandara	correct	xyɛpxye
Mandara	softness	kuɗukuɗe
Mandara	hardness	ðə̀ðə̀ɗà
Mandara	all	bə̀ɗumè
Mandara	many	kwə̀kyà
Mandara	small	cukwà
Mandara	large	ɠyɛkè
Mandara	heaviness	ɗumɗùmè
Mandara	darkness	gwuxyè
Mandara	light	parakke
Mandara	blue	ƚur̃ke
Mandara	yellow	dùvə̀ŋè
Mandara	green	lipi̵la
Mandara	red	kyəŋye
Mandara	black	dəŋwe
Mandara	white	dzɛye
Mandara	woman's bodycloth	pə̀tɩlè
Mandara	man's robe	zə̀nè
Mandara	money	nə̀lmə̀nè
Mandara	market	kwə̀ske
Mandara	boat	pɛre
Mandara	hole	ʔuvgè
Mandara	time	sar̂tè
Mandara	place	tətà
Mandara	lie	fidà
Mandara	truth	jɩrè
Mandara	shadow	šɩɗùkwe
Mandara	thirst	ndùrà
Mandara	hunger	wὲyà
Mandara	fatigue	kùdəpkuɗè
Mandara	pimple	vùrvùrè
Mandara	ulcer	wìgè
Mandara	fever	ðùgðùgi
Mandara	cough	ʔuxya
Mandara	sickness	kùzà
Mandara	death	ḿtsà
Mandara	life	šifà
Mandara	dream	šinè
Mandara	sleep	xare
Mandara	war	ŋwà
Mandara	work	ƚur̂à
Mandara	language	ʔulvà
Mandara	load	kə̀ðə̀ŋà
Mandara	thing	dùksa
Mandara	small water pot	gàyə̀we
Mandara	large water pot	gàkàrà
Mandara	small pot	r̃r̃ba
Mandara	cooking pot	gəxè
Mandara	calabash	fuka
Mandara	rope	zəwa
Mandara	knife	wə̀šè
Mandara	quiver	kudumè
Mandara	arrow	gur̃mè
Mandara	bow	ʔuli̵kà
Mandara	mat (tabarma)	kujà sale
Mandara	mat (tabarma)	bùce
Mandara	sword	kə̀tsəkə̀r
Mandara	spear	wupa
Mandara	stick	zə̀dè
Mandara	honey	nàmà
Mandara	melon	mbegwà
Mandara	yam	ɓula
Mandara	cassava	mbə̀yà
Mandara	oil	weye
Mandara	groundnuts	ɠina
Mandara	millet	magə̀yè
Mandara	guinea corn	xɩya
Mandara	okra	ði̵ɓùrè
Mandara	beans	ɠire
Mandara	pepper	citè
Mandara	salt	ʔižè
Mandara	milk	ʔuɓa
Mandara	flour	ʔùkpa
Mandara	fish	kulfè
Mandara	meat	xɩwà
Mandara	gruel	magàrà
Mandara	sauce	ɗə̀lè
Mandara	mush	ɗəfa
Mandara	food	nəzə̀zà
Mandara	tail	ʔùkture
Mandara	horn	dùr̂ma
Mandara	egg	ƚeya
Mandara	wing	žùmbə̀ke
Mandara	vulture	zatə̀tè
Mandara	kite	kuyè
Mandara	dove	təkala
Mandara	bird	gɩye
Mandara	cat	pàtu
Mandara	dog	kì̵rè
Mandara	rooster	tsakala
Mandara	hen	kwula
Mandara	donkey	ʔɩzì̵ŋwà
Mandara	horse	bulsa
Mandara	ram	žɩl kyɛwè
Mandara	sheep	kyɛwè
Mandara	he-goat	wùràlè
Mandara	goat	nəwè
Mandara	bull	dàlo
Mandara	cow	ʔuƚa
Mandara	locust	ʔiwè
Mandara	anthill	zuliŋe nagwuràrè
Mandara	termite	taràrè
Mandara	louse	càcà
Mandara	spider	vucyà
Mandara	mosquito	ʔugjὲnjà
Mandara	fly	njuŋwa
Mandara	worm	wušɩgè
Mandara	chameleon	kwòkwà
Mandara	scorpion	r̃r̃dza
Mandara	bat	kyɩruŋkyɩruŋ
Mandara	squirrel	yeyè
Mandara	frog	mugdzà
Mandara	turtle	kwulukwa xurufe
Mandara	python	xavale
Mandara	snake	zəxe
Mandara	lizard	mokpwalala
Mandara	wild cat	pàtu
Mandara	rat	jɩgàlè
Mandara	guinea fowl	žabì̵rè
Mandara	rabbit	nàvire
Mandara	duiker	nagìgurè
Mandara	gazelle	zarè
Mandara	baboon	nagwùlà
Mandara	monkey	vi̵re
Mandara	leopard	ʔuɓulà
Mandara	elephant	gùwè gwè
Mandara	hyena	ʔindàlè
Mandara	lion	ʔuruvwə̀rì
Mandara	wild animal	xiwa kambà
Mandara	iron	ʔìrè
Mandara	sickle	nəzòmə̀sà
Mandara	axe	ðogɓà
Mandara	hoe	ʔuzà
Mandara	farm	fe
Mandara	road	ʔuŋwulè
Mandara	doorway	wəkɩyà
Mandara	hut	bì̵rè
Mandara	compound	xa
Mandara	town	ʔuksè
Mandara	the bush	kambà
Mandara	forest	mbìcà
Mandara	mud	turɓà
Mandara	dust	ɓurɓùrè
Mandara	sand	šilì
Mandara	ground	xə̀xà
Mandara	stone	ʔugdzə̀ nə̀kwà
Mandara	mountain	nə̀kwà
Mandara	grass	masa
Mandara	thorn	dəke
Mandara	shea nut tree	ɗalè
Mandara	tamarind	wùrè
Mandara	mahogany tree	ʔìrὲrè
Mandara	baobab tree	kwɔkwà
Mandara	seed	wulfà
Mandara	bark	vwanəfa
Mandara	leaf	gənye
Mandara	wood	haðà
Mandara	tree	nəfa
Mandara	ashes	ʔukca
Mandara	charcoal	ƚὲkàrà
Mandara	fire	kara
Mandara	dry season	kaya
Mandara	rainy season	vɩ̀yà
Mandara	year	ʔivà
Mandara	evening	ʔìcə̀və̀ɩ̀yà
Mandara	morning	ŋ̀ɣyà
Mandara	night	və̀ɠɩ̀yà vɔ̀ʔiya
Mandara	star	tur̃ɣyὲkwà
Mandara	moon	ti̵re
Mandara	sun	və̀cɩya
Mandara	sky	žùgùlà
Mandara	lightning	ʔàtsàkecè
Mandara	thunder	r̃adè
Mandara	storm	ʔàxyeewe
Mandara	wind	fwuɠya
Mandara	harmattan	kuše
Mandara	fog	kurbɩnʔ
Mandara	smoke	ɠire kara
Mandara	dew	wur̂xe
Mandara	lake	xaye
Mandara	river	guwa
Mandara	cloud	ʔàkiwažɩ̀gùlà
Mandara	water	yewe
Mandara	stealing	nele
Mandara	smithing	ʔəjəgðà
Mandara	blacksmith	ʔugðà
Mandara	weaving	tsə̀kə̀
Mandara	hunting	gùsà
Mandara	drumming	ʔəjà
Mandara	friend	ƚəkəte
Mandara	guest	wêvè
Mandara	medicine	nəfa
Mandara	native doctor	ƚɩnəfa
Mandara	God	žɩ̀gùlà
Mandara	slave	nəvè
Mandara	king	ƚuktse
Mandara	old man	mɩdyugwè
Mandara	baby	ʔugdzàŋwàƚa
Mandara	girl	ʔugdzàmùksè gyalè
Mandara	boy	ʔugdzùrè
Mandara	woman	mukse
Mandara	man	žɩlè
Mandara	person	ʔurà
Mandara	name	žìrè
Mandara	voice	ʔɩ̀yὲ
Mandara	saliva	nyɛhɛ
Mandara	sweat	ŋuɗufire
Mandara	faeces	ʔugvè
Mandara	urine	kùrè
Mandara	vein	pur̃ɗà
Mandara	bone	xyɛxye
Mandara	blood	ʔûwžè
Mandara	lungs	mòkfwòkfwà fuɠyà
Mandara	ribs	ƚur̃pe
Mandara	kidney	ŋwùlsə̀sè
Mandara	liver	mòkfòkfwà
Mandara	heart	ʔur̂vəŋùdè
Mandara	intestines	br̃oguè nànjè
Mandara	navel	žə̀mbà
Mandara	stomach	xùɗè
Mandara	testicles	ƚèkuɗà
Mandara	vagina	ʔukcɩ̀yà
Mandara	penis	kuɗa
Mandara	anus	wàšùwe
Mandara	buttocks	ʔukxwiyɛ
Mandara	flesh	xyuwa
Mandara	skin	gwogwa
Mandara	body	vuwa
Mandara	knee	ʔugjè
Mandara	thigh	ʔugdəŋ̀gàðà
Mandara	leg	sura
Mandara	finger	gwùlàndè
Mandara	arm	ʔurvà
Mandara	shoulder	nəxyɛpe
Mandara	woman's breast	ʔuɓa
Mandara	chest	ʔuksùwì
Mandara	neck	ʔiye
Mandara	tooth	ƚare
Mandara	tongue	nàrà
Mandara	lip	ʔə̀daa we ʔuwawe
Mandara	mouth	we
Mandara	beard	ʔumà
Mandara	chin	ʔumà
Mandara	cheeks	dì̵ŋùlà
Mandara	eye	ʔicè
Mandara	ear	xima
Mandara	nose	ʔùktàrì
Mandara	face	wufkè
Mandara	brains	mə̀kxyὲkxè
Mandara	hair	ʔugjè
Mandara	head	ʔìrè
Mandara	grandparent	ʔugyê
Mandara	grandparent	ʔugyɩ̀rùmùksè
Mandara	sister	ʔugdzàdzə̀mùrwà
Mandara	brother	ʔugdzàmùrwà
Mandara	daughter	ʔugdzàgalè
Mandara	son	ʔugdzùrè
Mandara	mother	mur̃wa mayè
Mandara	father	dùr̃wa dayè
Mandara	one hundred	dì̵r̃ɩ̀mkè
Mandara	ninety	kùl məsi̵lmànè
Mandara	eighty	kùltisè
Mandara	seventy	kùlì̵vuyὲ
